HHID,State,District,Service_Exp,OutOfHome_Exp,Welfare_Benefit_Score,Welfare_Intensity_Index,Welfare_Dependency_Ratio,Ration_Support_Total,Ration_Card_Type
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,3
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,5,5.0,8.180547965824943e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
27192_1,Sikkim,East District,3770.0,11707.0,6,6.0,9.816657558989932e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,7.0,1.0035813517380596e-05,1.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,0
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,3
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,3
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,3
23635_2,Arunachal Pradesh,Papum Pare,1170.0,6962.0,6,6.0,8.602125872040511e-06,0.0,3
